id,fecha_informe,fecha_inicio_campo,fecha_fin_campo,presidente,encuestadora,producto,aprueba_pct,desaprueba_pct,nr_pct,n_muestra,aprueba_gob_pct,desaprueba_gob_pct,nr_gob_pct,neto_gob,modalidad,n_informe,excluir,url_fuente
721,16-04-2025,14-04-2025,16-04-2025,Gabriel Boric,Criteria,Agenda Criteria,26,62,12,1016,,,,,online,Abril 2025 M2,0,https://www.criteria.cl/descargas/Agenda_Criteria_Segunda_Medicion_Abril_2025.pdf
722,17-04-2025,15-04-2025,17-04-2025,Gabriel Boric,Cadem,Plaza Pública,32,63,5,701,,,,,online,588,0,https://insight-chile.cl/storage/2025/04/Track-PP-588-Abril-S3-VF.pdf
723,25-04-2025,23-04-2025,25-04-2025,Gabriel Boric,Activa Research,Pulso Ciudadano,29.5,57.6,12.9,1026,,,,,online,Abril 2025,0,https://chile.activasite.com/wp-content/uploads/2025/04/251001_PULSO_CIUDADANO_ABRIL_2025_0426_v2.pdf
724,25-04-2025,23-04-2025,25-04-2025,Gabriel Boric,Cadem,Plaza Pública,29,67,4,704,,,,,online,589,0,http://web.archive.org/web/20250522163422/https://cadem.cl/wp-content/uploads/2025/04/Track-PP-589-Abril-S4-VF.pdf
725,28-04-2025,23-04-2025,28-04-2025,Gabriel Boric,TuInfluyes.com,DataInfluye,34,49,17,1297,,,,,online,Abril 2025,0,https://www.paneltuinfluyes.com/e/abril-2025?
726,30-04-2025,28-04-2025,30-04-2025,Gabriel Boric,Criteria,Agenda Criteria,29,60,11,1000,,,,,online,Mayo 2025,0,https://www.criteria.cl/descargas/Agenda_Criteria_Mayo_2025_v1fB5.pdf
727,02-05-2025,30-04-2025,02-05-2025,Gabriel Boric,Cadem,Plaza Pública,31,64,5,701,,,,,online,590,0,http://web.archive.org/web/20250609144125/https://cadem.cl/wp-content/uploads/2025/05/Track-PP-590-Mayo-S1-VF.pdf
728,09-05-2025,07-05-2025,09-05-2025,Gabriel Boric,Cadem,Plaza Pública,27,70,3,705,,,,,online,591,0,https://insight-chile.cl/storage/2025/05/Track-PP-591-Mayo-S2-VF.pdf
729,14-05-2025,12-05-2025,14-05-2025,Gabriel Boric,Criteria,Agenda Criteria,28,61,11,1001,,,,,online,Mayo 2025 M2,0,https://www.criteria.cl/descargas/Agenda_Criteria_2da_Medicion_Mayo_2025.pdf
730,16-05-2025,14-05-2025,16-05-2025,Gabriel Boric,Cadem,Plaza Pública,26,70,4,705,,,,,online,592,0,https://insight-chile.cl/storage/2025/05/Track-PP-592-Mayo-S3-VF.pdf
731,23-05-2025,22-05-2025,23-05-2025,Gabriel Boric,Cadem,Plaza Pública,28,65,7,703,,,,,online,593,0,http://web.archive.org/web/20250613065841/https://cadem.cl/wp-content/uploads/2025/05/Track-PP-593-Mayo-S4-VF-1.pdf
732,30-05-2025,28-05-2025,30-05-2025,Gabriel Boric,Activa Research,Pulso Ciudadano,25.1,61.1,13.8,1033,,,,,online,Mayo 2025,0,https://chile.activasite.com/wp-content/uploads/2025/06/251002_PULSO_CIUDADANO_MAYO_2025_0530_V2.pdf
733,30-05-2025,28-05-2025,30-05-2025,Gabriel Boric,Cadem,Plaza Pública,27,65,8,705,,,,,online,594,0,https://insight-chile.cl/storage/2025/06/Track-PP-594-Mayo-S5-VF.pdf
734,01-06-2025,01-06-2025,01-06-2025,Gabriel Boric,Cadem,Plaza Pública,32,61,7,702,,,,,online,Citado en insight-chile.cl (01-06-2025),0,https://insight-chile.cl/storage/2025/06/Especial-Cuenta-Publica-2025.pdf
735,01-06-2025,28-05-2025,01-06-2025,Gabriel Boric,TuInfluyes.com,DataInfluye,27,49,24,1338,,,,,online,Citado en datainfluye.cl (01-06-2025),0,https://datainfluye.cl/mayo-2025
736,04-06-2025,02-06-2025,04-06-2025,Gabriel Boric,Criteria,Agenda Criteria,31,59,10,1007,,,,,online,Junio 2025 M1,0,https://www.criteria.cl/descargas/Agenda_Criteria_Junio_2025_M1.pdf
737,06-06-2025,04-06-2025,06-06-2025,Gabriel Boric,Cadem,Plaza Pública,35,59,6,702,,,,,online,594,0,https://insight-chile.cl/storage/2025/06/Track-PP-594-Mayo-S5-VF-1.pdf
738,13-06-2025,11-06-2025,13-06-2025,Gabriel Boric,Cadem,Plaza Pública,34,61,5,701,,,,,online,596,0,https://insight-chile.cl/storage/2025/06/Track-PP-596-Junio-S2_VF.pdf
739,18-06-2025,09-05-2025,18-06-2025,Gabriel Boric,CEP,Encuesta CEP,23,66,11,1507,,,,,presencial,Citado en static.cepchile.cl (18-06-2025),0,https://static.cepchile.cl/uploads/cepchile/2025/07/09-143257_8utc_CEP94_VF_anexos.pdf
740,19-06-2025,17-06-2025,19-06-2025,Gabriel Boric,Cadem,Plaza Pública,34,61,5,703,,,,,online,597,0,https://insight-chile.cl/storage/2025/06/Track-PP-597-Junio-S3.-VF.pdf
741,27-06-2025,25-06-2025,27-06-2025,Gabriel Boric,Cadem,Plaza Pública,32,61,7,703,,,,,online,598,0,https://insight-chile.cl/storage/2025/06/Track-PP-598-Junio-S4.-VF.pdf
742,01-07-2025,30-06-2025,01-07-2025,Gabriel Boric,Activa Research,Pulso Ciudadano,30.7,59.7,9.6,1006,,,,,online,Junio 2025,0,https://chile.activasite.com/wp-content/uploads/2025/07/251003_PULSO_CIUDADANO_JUNIO_2025_0703_v1.pdf
743,03-07-2025,01-07-2025,03-07-2025,Gabriel Boric,Criteria,Agenda Criteria,32,60,8,1002,,,,,online,Julio 2025 M1,0,https://www.criteria.cl/descargas/Agenda_Criteria_Julio_2025_M1.pdf
744,04-07-2025,02-07-2025,04-07-2025,Gabriel Boric,Cadem,Plaza Pública,36,56,8,703,,,,,online,599,0,https://insight-chile.cl/storage/2025/07/Track-PP-599-Julio-S1.-VF.pdf
745,06-07-2025,01-07-2025,06-07-2025,Gabriel Boric,TuInfluyes.com,DataInfluye,38,52,10,1096,,,,,online,Junio 2025,0,https://www.paneltuinfluyes.com/e/junio-2025?
746,11-07-2025,09-07-2025,11-07-2025,Gabriel Boric,Cadem,Plaza Pública,38,55,7,705,,,,,online,600,0,https://insight-chile.cl/storage/2025/07/Track-PP-600-Julio-S2-VF.pdf
747,17-07-2025,15-07-2025,17-07-2025,Gabriel Boric,Criteria,Agenda Criteria,34,57,9,1025,,,,,online,Julio 2025 M2,0,https://www.criteria.cl/descargas/Agenda_Criteria_Julio_2025_M2.pdf
748,18-07-2025,17-07-2025,18-07-2025,Gabriel Boric,Cadem,Plaza Pública,31,62,7,704,,,,,online,601,0,https://insight-chile.cl/storage/2025/07/Track-PP-601-Julio-S3-VF.pdf
749,25-07-2025,23-07-2025,25-07-2025,Gabriel Boric,Cadem,Plaza Pública,33,57,10,702,,,,,online,602,0,http://web.archive.org/web/20250805083439/https://cadem.cl/wp-content/uploads/2025/07/Track-PP-602-Julio-S4-VF.pdf
750,31-07-2025,29-07-2025,31-07-2025,Gabriel Boric,Criteria,Agenda Criteria,32,60,8,1012,,,,,online,Agosto 2025 M1,0,https://www.criteria.cl/descargas/Agenda_Criteria_Agosto_2025_M1.pdf
751,01-08-2025,30-07-2025,01-08-2025,Gabriel Boric,Activa Research,Pulso Ciudadano,27.5,62.1,10.4,1053,,,,,online,Julio 2025,0,https://chile.activasite.com/wp-content/uploads/2025/08/251004_PULSO_CIUDADANO_JULIO_2025_0803_V1.pdf
752,01-08-2025,30-07-2025,01-08-2025,Gabriel Boric,Cadem,Plaza Pública,32,66,2,703,,,,,online,603,0,https://insight-chile.cl/storage/2025/08/Track-PP-603-Agosto-S1-VF.pdf
753,03-08-2025,30-07-2025,03-08-2025,Gabriel Boric,TuInfluyes.com,DataInfluye,32,54,14,1080,,,,,online,Julio 2025,0,https://www.paneltuinfluyes.com/e/julio-2025?
754,08-08-2025,06-08-2025,08-08-2025,Gabriel Boric,Cadem,Plaza Pública,35,62,3,708,,,,,online,604,0,https://insight-chile.cl/storage/2025/08/Track-PP-604-Agosto-S2-VF.pdf
755,14-08-2025,13-08-2025,14-08-2025,Gabriel Boric,Cadem,Plaza Pública,32,66,2,703,,,,,online,605,0,https://insight-chile.cl/storage/2025/08/Track-PP-605-Agosto-S3-VF.pdf
756,14-08-2025,12-08-2025,14-08-2025,Gabriel Boric,Criteria,Agenda Criteria,30,59,11,1003,,,,,online,Agosto 2025 M2,0,https://www.criteria.cl/descargas/Agenda_Criteria_Agosto_2025_M2.pdf
757,15-08-2025,14-08-2025,15-08-2025,Gabriel Boric,Activa Research,Pulso Ciudadano,26.4,63.3,10.3,1006,,,,,online,Agosto 2025 Q1,0,https://chile.activasite.com/wp-content/uploads/2025/08/251973_PULSO_CIUDADANO_AGOSTO_Q1_2025_0820_V1.pdf
758,21-08-2025,19-08-2025,21-08-2025,Gabriel Boric,Criteria,Agenda Criteria,29,62,9,1019,,,,,online,Agosto 2025 M3,0,https://www.criteria.cl/descargas/Agenda_Criteria_Agosto_2025_M3.pdf
759,22-08-2025,20-08-2025,22-08-2025,Gabriel Boric,Cadem,Plaza Pública,30,62,8,705,,,,,online,606,0,https://insight-chile.cl/storage/2025/08/Track-PP-606-Agosto-S4-VF.pdf
760,28-08-2025,26-08-2025,28-08-2025,Gabriel Boric,Criteria,Agenda Criteria,32,58,10,1001,,,,,online,Agosto 2025 M4,0,https://www.criteria.cl/descargas/Agenda_Criteria_Agosto_2025_M4.pdf
761,29-08-2025,26-08-2025,29-08-2025,Gabriel Boric,Activa Research,Pulso Ciudadano,30.1,57.3,12.6,1053,,,,,online,Agosto 2025 Q2,0,https://chile.activasite.com/wp-content/uploads/2025/09/251005_PULSO_CIUDADANO_AGOSTO_Q2_0831_V2.pdf
762,29-08-2025,27-08-2025,29-08-2025,Gabriel Boric,Cadem,Plaza Pública,31,63,6,700,,,,,online,607,0,https://insight-chile.cl/storage/2025/08/Track-PP-607-Agosto-S5-VF.pdf
763,31-08-2025,27-08-2025,31-08-2025,Gabriel Boric,TuInfluyes.com,DataInfluye,32,49,19,1520,,,,,online,Agosto 2025,0,https://www.paneltuinfluyes.com/e/agosto-2025?
764,04-09-2025,02-09-2025,04-09-2025,Gabriel Boric,Criteria,Agenda Criteria,32,59,9,1002,,,,,online,Septiembre 2025 M1,0,https://www.criteria.cl/descargas/Agenda_Criteria_Septiembre_2025_M1.pdf
765,05-09-2025,03-09-2025,05-09-2025,Gabriel Boric,Cadem,Plaza Pública,32,63,5,703,,,,,online,608,0,https://insight-chile.cl/storage/2025/09/Track-PP-608-Septiembre-S1-VF.pdf
766,11-09-2025,11-09-2025,11-09-2025,Gabriel Boric,Criteria,Agenda Criteria,31,60,9,1004,,,,,online,Septiembre 2025 M2,0,https://www.criteria.cl/descargas/Agenda_Criteria_Septiembre_2025_M2.pdf
767,12-09-2025,17-09-2025,12-09-2025,Gabriel Boric,Cadem,Plaza Pública,31,61,8,703,,,,,online,609,0,https://insight-chile.cl/storage/2025/09/Track-PP-609-Septiembre-S2-VF.pdf
768,17-09-2025,17-09-2025,17-09-2025,Gabriel Boric,Cadem,Plaza Pública,31,61,8,701,,,,,online,610,0,https://insight-chile.cl/storage/2025/09/Track-PP-610-Septiembre-S3-VF.pdf
769,17-09-2025,15-09-2025,17-09-2025,Gabriel Boric,Criteria,Agenda Criteria,32,57,11,1006,,,,,online,Septiembre 2025 M3,0,https://www.criteria.cl/descargas/Agenda_Criteria_Septiembre_2025_M3.pdf
770,25-09-2025,23-09-2025,25-09-2025,Gabriel Boric,Criteria,Agenda Criteria,31,60,9,1004,,,,,online,Septiembre 2025 M4,0,https://www.criteria.cl/descargas/Agenda_Criteria_Septiembre_2025_M4.pdf
771,26-09-2025,24-09-2025,26-09-2025,Gabriel Boric,Cadem,Plaza Pública,34,60,6,707,,,,,online,611,0,https://insight-chile.cl/storage/2025/09/Track-PP-611-Septiembre-S4-VF.pdf
772,26-09-2025,22-09-2025,26-09-2025,Gabriel Boric,TuInfluyes.com,DataInfluye,34,50,16,1376,,,,,online,Septiembre 2025,0,https://www.paneltuinfluyes.com/e/septiembre-2025?
773,01-10-2025,30-09-2025,01-10-2025,Gabriel Boric,Black & White,B&W,32,62,6,1022,,,,,online,Citado en Emol (01-10-2025),0,https://www.emol.com/noticias/Nacional/2025/10/03/1179357/pulso-presidencial-encuesta-jara-kast.html
774,02-10-2025,30-09-2025,02-10-2025,Gabriel Boric,Criteria,Agenda Criteria,34,58,8,1003,,,,,online,Octubre 2025 M1,0,https://www.criteria.cl/descargas/Agenda_Criteria_Octubre_2025_M1.pdf
775,03-10-2025,01-10-2025,03-10-2025,Gabriel Boric,Cadem,Plaza Pública,33,63,4,1005,,,,,online,612,0,https://insight-chile.cl/storage/2025/10/Track-PP-612-Octubre-S1-VF.pdf
776,08-10-2025,07-10-2025,08-10-2025,Gabriel Boric,Black & White,B&W,33,59,8,1489,,,,,online,Citado en Emol (08-10-2025),0,https://www.emol.com/noticias/Nacional/2025/10/10/1179999/pulso-presidencial-jara-kast-matthei.html
777,09-10-2025,07-10-2025,09-10-2025,Gabriel Boric,Criteria,Agenda Criteria,30,60,10,1002,,,,,online,Octubre 2025 M2,0,https://www.criteria.cl/descargas/Agenda_Criteria_Octubre_2025_M2.pdf
778,10-10-2025,08-10-2025,10-10-2025,Gabriel Boric,Cadem,Plaza Pública,36,61,3,1006,,,,,online,613,0,https://insight-chile.cl/storage/2025/10/Track-PP-613-Octubre-S2-VF.pdf
779,15-10-2025,14-10-2025,15-10-2025,Gabriel Boric,Black & White,B&W,32,61,7,1337,,,,,online,Citado en Emol (15-10-2025),0,https://www.emol.com/noticias/Nacional/2025/10/17/1180636/black-white-pulso-presidencial-octubre.html
780,17-10-2025,15-10-2025,17-10-2025,Gabriel Boric,Activa Research,Pulso Ciudadano,29.4,57.8,12.8,1226,,,,,online,Octubre 2025 Q1,0,https://chile.activasite.com/wp-content/uploads/2025/10/252283_PULSO_CIUDADANO_OCTUBRE_Q1_1019_v3-MEDIOS-_compressed_compressed-1_compressed.pdf
781,17-10-2025,22-09-2025,17-10-2025,Gabriel Boric,CEP,Encuesta CEP,28,62,10,1217,,,,,presencial,Citado en static.cepchile.cl (17-10-2025),0,https://static.cepchile.cl/uploads/cepchile/2025/10/27-154418_uip4_ppt95_conferencia_OP_con-anexo_VF.pdf
782,17-10-2025,15-10-2025,17-10-2025,Gabriel Boric,Cadem,Plaza Pública,31,64,5,1239,,,,,online,614,0,https://insight-chile.cl/storage/2025/10/Track-PP-614-Octubre-S3-VF.pdf
783,17-10-2025,14-10-2025,17-10-2025,Gabriel Boric,Criteria,Agenda Criteria,31,60,9,1015,,,,,online,Octubre 2025 M3,0,https://www.criteria.cl/descargas/Agenda_Criteria_Octubre_2025_M3.pdf
784,22-10-2025,21-10-2025,22-10-2025,Gabriel Boric,Black & White,B&W,30,65,5,1081,,,,,online,Citado en Emol (22-10-2025),0,https://www.emol.com/noticias/Nacional/2025/10/24/1181281/black-white-pulso-presidencial-candidatos.html
785,23-10-2025,21-10-2025,23-10-2025,Gabriel Boric,Criteria,Agenda Criteria,32,59,9,1201,,,,,online,Octubre 2025 M4,0,https://www.criteria.cl/descargas/Agenda_Criteria_Octubre_2025_M4.pdf
786,24-10-2025,22-10-2025,24-10-2025,Gabriel Boric,Cadem,Plaza Pública,34,61,5,1225,,,,,online,615,0,https://insight-chile.cl/storage/2025/10/Track-PP-615-Octubre-S4-VF.pdf
787,29-10-2025,28-10-2025,29-10-2025,Gabriel Boric,Black & White,B&W,31,62,7,1289,,,,,online,Citado en Emol (29-10-2025),0,https://www.emol.com/noticias/Nacional/2025/10/31/1181943/encuesta-black-white-veda-jara.html
788,29-10-2025,27-10-2025,29-10-2025,Gabriel Boric,Criteria,Agenda Criteria,32,61,7,1200,,,,,online,30 de Octubre 2025,0,https://www.criteria.cl/descargas/Agenda_Criteria_30_Octubre_2025.pdf
789,29-10-2025,23-10-2025,29-10-2025,Gabriel Boric,TuInfluyes.com,DataInfluye,34,49,17,1536,,,,,online,Octubre 2025,0,https://www.paneltuinfluyes.com/e/octubre-2025?
790,30-10-2025,29-10-2025,30-10-2025,Gabriel Boric,Cadem,Plaza Pública,33,62,5,1265,,,,,online,616,0,https://insight-chile.cl/storage/2025/11/Track-PP-616-Octubre-S5-VF.pdf
791,06-11-2025,04-11-2025,06-11-2025,Gabriel Boric,Criteria,Agenda Criteria,29,62,9,—,,,,,online,,1,
792,07-11-2025,05-11-2025,07-11-2025,Gabriel Boric,Cadem,Plaza Pública,33,63,4,1231,,,,,online,617,0,https://insight-chile.cl/storage/2025/11/Track-PP-617-Noviembre-S1-VF.pdf
793,13-11-2025,11-11-2025,13-11-2025,Gabriel Boric,Criteria,Agenda Criteria,30,61,9,—,,,,,online,,1,
794,14-11-2025,12-11-2025,14-11-2025,Gabriel Boric,Cadem,Plaza Pública,32,64,4,—,,,,,online,,1,
795,20-11-2025,18-11-2025,20-11-2025,Gabriel Boric,Black & White,B&W,30,61,9,5652,,,,,online,Citado en Emol (20-11-2025),0,https://www.emol.com/noticias/Nacional/2025/11/21/1183777/resultados-encuesta-bw.html
796,20-11-2025,19-11-2025,20-11-2025,Gabriel Boric,Criteria,Agenda Criteria,30,62,8,1202,,,,,online,23 de Noviembre 2025,0,https://www.criteria.cl/site/wp-content/uploads/2025/11/Agenda_Criteria_23_Noviembre_2025_iFwh5.pdf
797,21-11-2025,19-11-2025,21-11-2025,Gabriel Boric,Cadem,Plaza Pública,33,60,7,1491,,,,,online,619,0,https://insight-chile.cl/storage/2025/11/Track-PP-619-Noviembre-S3-VF.pdf
798,26-11-2025,24-11-2025,26-11-2025,Gabriel Boric,Criteria,Agenda Criteria,32,60,8,1002,,,,,online,27 de Noviembre 2025,0,https://www.criteria.cl/site/wp-content/uploads/2025/11/Agenda_Criteria_27_de_Noviembre_2025.pdf
799,27-11-2025,22-11-2025,27-11-2025,Gabriel Boric,TuInfluyes.com,DataInfluye,34,53,13,1163,,,,,online,Noviembre 2025,0,https://www.paneltuinfluyes.com/e/noviembre-2025?
800,28-11-2025,26-11-2025,28-11-2025,Gabriel Boric,Activa Research,Pulso Ciudadano,27.6,57.1,15.3,1226,,,,,online,Noviembre 2025,0,https://chile.activasite.com/wp-content/uploads/2025/12/251008_PULSO_CIUDADANO_NOVIEMBRE_1129_V1.pdf
801,28-11-2025,26-11-2025,28-11-2025,Gabriel Boric,Cadem,Plaza Pública,34,60,6,1522,,,,,online,620,0,https://insight-chile.cl/storage/2025/11/Track-PP-620-Noviembre-S4-VF.pdf
802,05-12-2025,03-12-2025,05-12-2025,Gabriel Boric,Cadem,Plaza Pública,37,57,6,1480,,,,,online,621,0,https://insight-chile.cl/storage/2025/12/Track-PP-621-Diciembre-S1-VF.pdf
803,11-12-2025,10-12-2025,11-12-2025,Gabriel Boric,Cadem,Plaza Pública,35,59,6,—,,,,,online,621,0,https://insight-chile.cl/storage/2025/12/Track-PP-621-Diciembre-S1-VF.pdf
804,19-12-2025,17-12-2025,19-12-2025,Gabriel Boric,Cadem,Plaza Pública,33,62,5,1487,,,,,online,623,0,https://insight-chile.cl/storage/2025/12/Track-PP-623-Diciembre-S3-VF.pdf
805,24-12-2025,23-12-2025,24-12-2025,Gabriel Boric,Cadem,Plaza Pública,35,59,6,707,,,,,online,624,0,https://insight-chile.cl/storage/2025/12/Track-PP-624-Diciembre-S4-VF.pdf
806,29-12-2025,22-12-2025,29-12-2025,Gabriel Boric,Activa Research,Pulso Ciudadano,29.8,57.4,12.8,1403,,,,,online,Diciembre 2025,0,https://chile.activasite.com/wp-content/uploads/2025/12/251009_PULSO_CIUDADANO_DICIEMBRE_25_1230_V4.pdf
807,29-12-2025,25-12-2025,29-12-2025,Gabriel Boric,TuInfluyes.com,DataInfluye,30,56,14,920,,,,,online,Diciembre 2025,0,https://www.paneltuinfluyes.com/e/diciembre-2025?
808,31-12-2025,31-12-2025,31-12-2025,Gabriel Boric,Cadem,Plaza Pública,36,57,7,703,,,,,online,625,0,https://insight-chile.cl/storage/2026/01/Track-PP-625-Diciembre-S5-VF.pdf
809,08-01-2026,06-01-2026,08-01-2026,Gabriel Boric,Criteria,Agenda Criteria,33,59,8,1002,,,,,online,11 de Enero 2026,0,https://www.criteria.cl/site/wp-content/uploads/2026/01/Agenda_Criteria_11_Enero_2026.pdf
810,09-01-2026,08-01-2026,09-01-2026,Gabriel Boric,Cadem,Plaza Pública,37,57,6,702,,,,,online,626,0,https://insight-chile.cl/storage/2026/01/Track-PP-626-Enero-S1_VF.pdf
811,16-01-2026,15-01-2026,16-01-2026,Gabriel Boric,Cadem,Plaza Pública,36,59,5,707,,,,,online,627,0,http://web.archive.org/web/20260217092408/https://cadem.cl/wp-content/uploads/2026/01/Track-PP-627-Enero-S2-VF.pdf
812,24-01-2026,21-01-2026,24-01-2026,Gabriel Boric,Cadem,Plaza Pública,34,59,7,703,,,,,online,628,0,https://insight-chile.cl/storage/2026/01/Track-PP-628-Enero-S3-VF.pdf
813,26-01-2026,22-01-2026,26-01-2026,Gabriel Boric,TuInfluyes.com,DataInfluye,37,54,9,802,,,,,online,Enero 2026,0,https://www.paneltuinfluyes.com/e/enero-2026?
814,29-01-2026,27-01-2026,29-01-2026,Gabriel Boric,Activa Research,Pulso Ciudadano,30.4,58.4,11.2,1054,,,,,online,Enero 2026,0,https://chile.activasite.com/wp-content/uploads/2026/02/260978_PULSO_CIUDADANO_ENERO_26_0131_V3.pdf
815,30-01-2026,28-01-2026,30-01-2026,Gabriel Boric,Cadem,Plaza Pública,37,56,7,702,,,,,online,629,0,https://insight-chile.cl/storage/2026/02/Track-PP-629-Enero-S4-VF.pdf
816,04-02-2026,02-02-2026,04-02-2026,Gabriel Boric,Criteria,Agenda Criteria,32,60,8,1000,,,,,online,6 de Febrero 2026,0,https://www.criteria.cl/site/wp-content/uploads/2026/02/Agenda_Criteria_6_Febrero_2026.pdf
817,06-02-2026,05-02-2026,06-02-2026,Gabriel Boric,Cadem,Plaza Pública,36,58,6,705,,,,,online,630,0,https://insight-chile.cl/storage/2026/02/Track-PP-630-Febrero-S1-VF.pdf
818,13-02-2026,12-02-2026,13-02-2026,Gabriel Boric,Cadem,Plaza Pública,33,59,8,710,,,,,online,631,0,https://insight-chile.cl/storage/2026/02/Track-PP-631-Febrero-S2-VF.pdf
819,20-02-2026,19-02-2026,20-02-2026,Gabriel Boric,Cadem,Plaza Pública,35,60,5,701,,,,,online,632,0,https://insight-chile.cl/storage/2026/02/Track-PP-632-Febrero-S3-VF.pdf
820,25-02-2026,24-02-2026,25-02-2026,Gabriel Boric,Criteria,Agenda Criteria,33,58,9,1008,,,,,online,1 de Marzo 2026,0,https://www.criteria.cl/site/wp-content/uploads/2026/03/Agenda_Criteria_1_Marzo_2026.pdf
821,27-02-2026,26-02-2026,27-02-2026,Gabriel Boric,Activa Research,Pulso Ciudadano,31.3,56.9,11.8,1003,,,,,online,Febrero 2026,0,https://chile.activasite.com/wp-content/uploads/2026/03/260979_PULSO-CIUDADANO_FEBRERO_26_0228_V2.pdf
822,27-02-2026,04-03-2026,27-02-2026,Gabriel Boric,Cadem,Plaza Pública,37,56,7,706,,,,,online,633,0,http://web.archive.org/web/20260315111546/https://cadem.cl/wp-content/uploads/2026/03/Track-PP-633-Febrero-S4-VF.pdf
823,02-03-2026,26-02-2026,02-03-2026,Gabriel Boric,TuInfluyes.com,DataInfluye,36.0,53.0,11.0,1015,,,,,online,Marzo 2026,0,https://www.paneltuinfluyes.com/e/marzo-2026?
824,04-03-2026,06-03-2026,04-03-2026,Gabriel Boric,Cadem,Plaza Pública,36.0,58.0,6.0,1000,,,,,online,634,0,https://insight-chile.cl/storage/2026/03/Track-PP-634-Marzo-S1-VF.pdf
825,04-03-2026,03-03-2026,04-03-2026,Gabriel Boric,Criteria,Agenda Criteria,34.0,58.0,8.0,814,,,,,online,8 de Marzo 2026,0,https://www.criteria.cl/site/wp-content/uploads/2026/03/Agenda_Criteria_8_Marzo_2026.pdf
826,06-03-2026,,06-03-2026,Gabriel Boric,Cadem,Plaza Pública,37.0,58.0,5.0,,,,,,online,Citado en BioBioChile (06-03-2026),0,https://www.biobiochile.cl/noticias/nacional/chile/2026/03/08/encuesta-cadem-boric-termina-su-gobierno-con-37-de-aprobacion-y-un-58-de-desaprobacion.shtml
827,12-03-2026,11-03-2026,12-03-2026,Gabriel Boric,Black & White,B&W,41,50,10,980,,,,,online,Cambio de Mando y Actualidad,0,https://www.blackwhite.global/_files/ugd/4e2a69_64782bb0265549328fada07142b569dd.pdf
828,15-03-2026,11-03-2026,13-03-2026,José Antonio Kast,Criteria,Agenda Criteria,46,30,24,804,,,,,online,15 de Marzo 2026,0,https://www.criteria.cl/site/wp-content/uploads/2026/03/Agenda_Criteria_15_Marzo_2026.pdf
829,15-03-2026,13-03-2026,13-03-2026,José Antonio Kast,Cadem,Plaza Pública,57,34,9,1000,,,,,online,637,0,https://insight-chile.cl/storage/2026/03/Track-PP-637-Marzo-S2-M2-VF.pdf
830,15-03-2026,12-03-2026,13-03-2026,José Antonio Kast,Activa Research,Pulso Ciudadano,47.5,26.3,26.2,1024,36.5,30.5,33,6,online,117 - Marzo Q1 2026,0,https://chile.activasite.com/wp-content/uploads/2026/03/261212_PULSO_CIUDADANO_MARZO-Q1_2026_0315_V1.pdf
831,16-03-2026,13-03-2026,13-03-2026,José Antonio Kast,Panel Ciudadano-UDD,Panel Ciudadano,59,18,23,1792,,,,,online,13 de Marzo 2026,0,https://panelciudadano.cl/wp-content/uploads/2026/03/PanelCiudadano_UDD_Primera-semana-JAK.pdf
832,17-03-2026,17-03-2026,17-03-2026,José Antonio Kast,Cadem,Plaza Pública,57,36,7,1017,,,,,online,638,0,https://insight-chile.cl/storage/2026/03/Track-PP-638-Marzo-S3-M1-VF.pdf
833,19-03-2026,17-03-2026,18-03-2026,José Antonio Kast,Black & White,B&W,44,44,12,1312,,,,,online,Primeras Medidas y Actualidad,0,https://static.emol.cl/emol50/documentos/archivos/2026/03/19/file_20260319164150.pdf
834,20-03-2026,20-03-2026,20-03-2026,José Antonio Kast,Cadem,Plaza Pública,51,42,7,1005,,,,,online,639,0,https://insight-chile.cl/storage/2026/03/Track-PP-639-Marzo-S3-M2-VF.pdf
835,22-03-2026,18-03-2026,20-03-2026,José Antonio Kast,Criteria,Agenda Criteria,50,37,13,804,,,,,online,22 de Marzo 2026,0,https://www.criteria.cl/site/wp-content/uploads/2026/03/Agenda_Criteria_22_Marzo_2026.pdf
836,24-03-2026,24-03-2026,24-03-2026,José Antonio Kast,Cadem,Plaza Pública,47,49,4,1025,,,,,online,640,0,https://insight-chile.cl/storage/2026/04/Track-PP-640-Abril-S4-M1-VF.pdf
837,25-03-2026,24-03-2026,24-03-2026,José Antonio Kast,Panel Ciudadano-UDD,Panel Ciudadano,42,48,10,1044,,,,,online,25 de Marzo 2026,0,https://panelciudadano.cl/wp-content/uploads/2026/03/PanelCiudadanoUDD_Onu-y-Alza-bencina.pdf
838,26-03-2026,20-03-2026,24-03-2026,José Antonio Kast,TuInfluyes.com,DataInfluye,41,43,16,1136,43,43,14,0,online,mar-26,0,https://www.paneltuinfluyes.com/e/marzo-2026?
839,26-03-2026,20-03-2026,24-03-2026,José Antonio Kast,AtlasIntel,Latam Pulse Chile,55.4,43.6,1,6852,,,,,online,mar-26,0,https://cdn.atlasintel.org/6bc42c11-f1eb-4671-ae14-5a7a6c951e14.pdf
840,26-03-2026,24-03-2026,24-03-2026,José Antonio Kast,Black & White,B&W,36,56,8,1058,,,,,online,MEPCO y Actualidad,0,https://static.emol.cl/emol50/documentos/archivos/2026/03/26/file_20260326131435.pdf
